source_hub,flight_date,flight_status,departure_airport,departure_iata,departure_icao,departure_delay,departure_scheduled,departure_actual,arrival_airport,arrival_iata,arrival_icao,arrival_delay,arrival_scheduled,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T12:50:00+00:00,2026-04-05T13:14:00+00:00,Heathrow,LHR,EGLL,,2026-04-05T18:15:00+00:00,,British Airways,BA,BAW,198,BA198,BAW198
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T10:50:00+00:00,2026-04-05T11:26:00+00:00,Govardhanpur,JGA,VAJM,,2026-04-05T12:25:00+00:00,,Air India,AI,AIC,647,AI647,AIC647
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T10:35:00+00:00,2026-04-05T10:56:00+00:00,Dabok,UDR,VAUD,,2026-04-05T12:05:00+00:00,,Air India,AI,AIC,2579,AI2579,AIC2579
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T08:40:00+00:00,2026-04-05T08:38:00+00:00,Dehra Dun,DED,VIDN,,2026-04-05T11:00:00+00:00,,IndiGo,6E,IGO,204,6E204,IGO204
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T08:05:00+00:00,2026-04-05T08:15:00+00:00,Varanasi,VNS,VEBN,,2026-04-05T10:30:00+00:00,,SpiceJet,SG,SEJ,505,SG505,SEJ505
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T07:40:00+00:00,2026-04-05T07:44:00+00:00,Dehra Dun,DED,VIDN,,2026-04-05T09:55:00+00:00,,Air India,AI,AIC,2741,AI2741,AIC2741
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T06:15:00+00:00,2026-04-05T06:17:00+00:00,Dabok,UDR,VAUD,,2026-04-05T07:40:00+00:00,,British Airways,BA,BAW,8258,BA8258,BAW8258
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T06:15:00+00:00,2026-04-05T06:17:00+00:00,Dabok,UDR,VAUD,,2026-04-05T07:40:00+00:00,,Air France,AF,AFR,3340,AF3340,AFR3340
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T07:15:00+00:00,2026-04-05T07:11:00+00:00,Raipur,RPR,VERP,,2026-04-05T09:00:00+00:00,,IndiGo,6E,IGO,2387,6E2387,IGO2387
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T07:15:00+00:00,2026-04-05T07:11:00+00:00,Raipur,RPR,VERP,,2026-04-05T09:00:00+00:00,,Virgin Atlantic,VS,VIR,8603,VS8603,VIR8603
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T06:20:00+00:00,2026-04-05T06:29:00+00:00,Rudra Mata,BHJ,VABJ,,2026-04-05T07:45:00+00:00,,Air India,AI,AIC,601,AI601,AIC601
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-05T06:15:00+00:00,2026-04-05T06:17:00+00:00,Dabok,UDR,VAUD,,2026-04-05T07:40:00+00:00,,IndiGo,6E,IGO,6794,6E6794,IGO6794
BOM,2026-04-05,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,10.0,2026-04-05T04:45:00+00:00,2026-04-05T05:09:00+00:00,King Khaled International,RUH,OERK,10.0,2026-04-05T06:45:00+00:00,,IndiGo,6E,IGO,73,6E73,IGO73
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T22:45:00+00:00,2026-04-04T22:59:00+00:00,Dr. Babasaheb Ambedkar International,NAG,VANP,,2026-04-05T00:20:00+00:00,,Virgin Atlantic,VS,VIR,8597,VS8597,VIR8597
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T22:45:00+00:00,2026-04-04T22:59:00+00:00,Dr. Babasaheb Ambedkar International,NAG,VANP,,2026-04-05T00:20:00+00:00,,IndiGo,6E,IGO,5328,6E5328,IGO5328
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,11.0,2026-04-04T17:45:00+00:00,2026-04-04T18:34:00+00:00,Varanasi,VNS,VEBN,11.0,2026-04-04T20:00:00+00:00,,IndiGo,6E,IGO,272,6E272,IGO272
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,11.0,2026-04-04T17:45:00+00:00,2026-04-04T18:34:00+00:00,Varanasi,VNS,VEBN,11.0,2026-04-04T20:00:00+00:00,,Virgin Atlantic,VS,VIR,8610,VS8610,VIR8610
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T17:35:00+00:00,2026-04-04T17:42:00+00:00,Dabok,UDR,VAUD,,2026-04-04T19:00:00+00:00,,IndiGo,6E,IGO,6027,6E6027,IGO6027
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T17:35:00+00:00,2026-04-04T17:42:00+00:00,Dabok,UDR,VAUD,,2026-04-04T19:00:00+00:00,,British Airways,BA,BAW,8257,BA8257,BAW8257
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T17:00:00+00:00,2026-04-04T17:29:00+00:00,Varanasi,VNS,VEBN,,2026-04-04T19:20:00+00:00,,Akasa Air,QP,AKJ,1429,QP1429,AKJ1429
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T15:45:00+00:00,2026-04-04T16:23:00+00:00,Gorakhpur,GOP,VEGK,,2026-04-04T18:15:00+00:00,,SpiceJet,SG,SEJ,553,SG553,SEJ553
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T14:40:00+00:00,2026-04-04T15:02:00+00:00,Rajahmundry,RJA,VORY,,2026-04-04T16:35:00+00:00,,IndiGo,6E,IGO,5123,6E5123,IGO5123
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T13:55:00+00:00,2026-04-04T14:42:00+00:00,Gorakhpur,GOP,VEGK,,2026-04-04T16:35:00+00:00,,IndiGo,6E,IGO,2280,6E2280,IGO2280
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T12:30:00+00:00,2026-04-04T12:47:00+00:00,Dabok,UDR,VAUD,,2026-04-04T14:00:00+00:00,,Air India,AI,AIC,2593,AI2593,AIC2593
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,5.0,2026-04-04T12:25:00+00:00,2026-04-04T12:50:00+00:00,Dabok,UDR,VAUD,5.0,2026-04-04T13:50:00+00:00,,IndiGo,6E,IGO,466,6E466,IGO466
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,5.0,2026-04-04T12:25:00+00:00,2026-04-04T12:50:00+00:00,Dabok,UDR,VAUD,5.0,2026-04-04T13:50:00+00:00,,British Airways,BA,BAW,8259,BA8259,BAW8259
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T12:10:00+00:00,2026-04-04T12:36:00+00:00,Dehra Dun,DED,VIDN,,2026-04-04T14:20:00+00:00,,Air India,AI,AIC,431,AI431,AIC431
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,11.0,2026-04-04T11:15:00+00:00,2026-04-04T11:51:00+00:00,Amausi,LKO,VILK,11.0,2026-04-04T13:35:00+00:00,,Air India,AI,AIC,2491,AI2491,AIC2491
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T10:35:00+00:00,2026-04-04T10:46:00+00:00,Dabok,UDR,VAUD,,2026-04-04T12:05:00+00:00,,Air India,AI,AIC,2579,AI2579,AIC2579
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T08:40:00+00:00,2026-04-04T08:46:00+00:00,Dehra Dun,DED,VIDN,,2026-04-04T11:00:00+00:00,,IndiGo,6E,IGO,204,6E204,IGO204
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T07:40:00+00:00,2026-04-04T07:53:00+00:00,Dehra Dun,DED,VIDN,,2026-04-04T09:55:00+00:00,,Air India,AI,AIC,2741,AI2741,AIC2741
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T07:25:00+00:00,2026-04-04T07:30:00+00:00,Devi Ahilyabai Holkar,IDR,VAID,,2026-04-04T08:55:00+00:00,,Air India,AI,AIC,2591,AI2591,AIC2591
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T07:25:00+00:00,2026-04-04T07:30:00+00:00,Devi Ahilyabai Holkar,IDR,VAID,,2026-04-04T08:55:00+00:00,,SWISS,LX,SWR,9878,LX9878,SWR9878
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T06:50:00+00:00,2026-04-04T07:01:00+00:00,Govardhanpur,JGA,VAJM,,2026-04-04T08:10:00+00:00,,Air India,AI,AIC,2982,AI2982,AIC2982
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,8.0,2026-04-04T01:45:00+00:00,2026-04-04T02:26:00+00:00,Franz Josef Strauss,MUC,EDDM,8.0,2026-04-04T06:40:00+00:00,,Lufthansa,LH,DLH,767,LH767,DLH767
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,8.0,2026-04-04T01:45:00+00:00,2026-04-04T02:26:00+00:00,Franz Josef Strauss,MUC,EDDM,8.0,2026-04-04T06:40:00+00:00,,Alitalia,AZ,AZA,4817,AZ4817,AZA4817
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,8.0,2026-04-04T01:45:00+00:00,2026-04-04T02:26:00+00:00,Franz Josef Strauss,MUC,EDDM,8.0,2026-04-04T06:40:00+00:00,,Air India,AI,AIC,8765,AI8765,AIC8765
BOM,2026-04-04,active,Chhatrapati Shivaji International (Sahar International),BOM,VABB,8.0,2026-04-04T01:45:00+00:00,2026-04-04T02:26:00+00:00,Franz Josef Strauss,MUC,EDDM,8.0,2026-04-04T06:40:00+00:00,,Air Canada,AC,ACA,9585,AC9585,ACA9585
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T18:55:00+00:00,2026-04-05T19:25:00+00:00,Yohannes IV,ASM,HHAS,,2026-04-05T21:55:00+00:00,,Emirates,EK,UAE,2010,EK2010,UAE2010
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T17:20:00+00:00,2026-04-05T17:39:00+00:00,Ninoy Aquino International,MNL,RPLL,,2026-04-06T05:55:00+00:00,,Emirates,EK,UAE,336,EK336,UAE336
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T17:20:00+00:00,2026-04-05T17:39:00+00:00,Ninoy Aquino International,MNL,RPLL,,2026-04-06T05:55:00+00:00,,flydubai,FZ,FDB,6336,FZ6336,FDB6336
DXB,2026-04-05,active,Dubai,DXB,OMDB,2.0,2026-04-05T10:10:00+00:00,2026-04-05T11:14:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,2.0,2026-04-06T06:05:00+00:00,,Qantas,QF,QFA,8412,QF8412,QFA8412
DXB,2026-04-05,active,Dubai,DXB,OMDB,2.0,2026-04-05T10:10:00+00:00,2026-04-05T11:14:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,2.0,2026-04-06T06:05:00+00:00,,Condor,DE,CFG,5942,DE5942,CFG5942
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T10:05:00+00:00,2026-04-05T10:52:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:30:00+00:00,,Qantas,QF,QFA,8406,QF8406,QFA8406
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T10:05:00+00:00,2026-04-05T10:52:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:30:00+00:00,,Condor,DE,CFG,5936,DE5936,CFG5936
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T12:55:00+00:00,2026-04-05T13:14:00+00:00,Heathrow,LHR,EGLL,,2026-04-05T18:40:00+00:00,,Emirates,EK,UAE,3,EK3,UAE3
DXB,2026-04-05,active,Dubai,DXB,OMDB,2.0,2026-04-05T10:10:00+00:00,2026-04-05T11:14:00+00:00,Sydney Kingsford Smith Airport,SYD,YSSY,2.0,2026-04-06T06:05:00+00:00,,Emirates,EK,UAE,412,EK412,UAE412
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T10:05:00+00:00,2026-04-05T10:52:00+00:00,Melbourne - Tullamarine Airport,MEL,YMML,,2026-04-06T05:30:00+00:00,,Emirates,EK,UAE,406,EK406,UAE406
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T09:05:00+00:00,2026-04-05T09:32:00+00:00,Aeroporto Internacional Guarulhos,GRU,SBGR,,2026-04-05T17:40:00+00:00,,Emirates,EK,UAE,261,EK261,UAE261
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T08:25:00+00:00,2026-04-05T09:29:00+00:00,Chicago O'hare International,ORD,KORD,,2026-04-05T15:45:00+00:00,,Emirates,EK,UAE,235,EK235,UAE235
DXB,2026-04-05,active,Dubai,DXB,OMDB,,2026-04-05T08:05:00+00:00,2026-04-05T08:52:00+00:00,Galeao Antonio Carlos Jobim,GIG,SBGL,,2026-04-05T16:05:00+00:00,,Emirates,EK,UAE,247,EK247,UAE247
DXB,2026-04-05,active,Dubai,DXB,OMDB,12.0,2026-04-05T05:45:00+00:00,2026-04-05T06:46:00+00:00,Faisalabad,LYP,OPFA,12.0,2026-04-05T10:10:00+00:00,,flydubai,FZ,FDB,391,FZ391,FDB391
DXB,2026-04-05,active,Dubai,DXB,OMDB,12.0,2026-04-05T05:45:00+00:00,2026-04-05T06:46:00+00:00,Faisalabad,LYP,OPFA,12.0,2026-04-05T10:10:00+00:00,,Emirates,EK,UAE,2429,EK2429,UAE2429
DXB,2026-04-04,active,Dubai,DXB,OMDB,,2026-04-04T18:40:00+00:00,2026-04-04T18:57:00+00:00,Borg el Arab,HBE,HEAX,,2026-04-04T22:05:00+00:00,,flydubai,FZ,FDB,175,FZ175,FDB175
DXB,2026-04-04,active,Dubai,DXB,OMDB,,2026-04-04T17:30:00+00:00,2026-04-04T18:10:00+00:00,Chhatrapati Shivaji International (Sahar International),BOM,VABB,,2026-04-04T22:35:00+00:00,,IndiGo,6E,IGO,1454,6E1454,IGO1454
DXB,2026-04-04,active,Dubai,DXB,OMDB,,2026-04-04T12:40:00+00:00,2026-04-04T13:08:00+00:00,Istanbul Airport,IST,LTFM,,2026-04-04T18:25:00+00:00,,Emirates,EK,UAE,2094,EK2094,UAE2094
DXB,2026-04-04,active,Dubai,DXB,OMDB,8.0,2026-04-04T06:45:00+00:00,2026-04-04T07:08:00+00:00,Gardermoen,OSL,ENGM,8.0,2026-04-04T13:30:00+00:00,,Qantas,QF,QFA,8159,QF8159,QFA8159
DXB,2026-04-04,active,Dubai,DXB,OMDB,8.0,2026-04-04T06:45:00+00:00,2026-04-04T07:08:00+00:00,Gardermoen,OSL,ENGM,8.0,2026-04-04T13:30:00+00:00,,Icelandair,FI,ICE,6051,FI6051,ICE6051
DXB,2026-04-04,active,Dubai,DXB,OMDB,10.0,2026-04-04T03:20:00+00:00,2026-04-04T03:53:00+00:00,Peshawar,PEW,OPPS,10.0,2026-04-04T07:30:00+00:00,,Emirates,EK,UAE,636,EK636,UAE636
DXB,2026-04-04,active,Dubai,DXB,OMDB,9.0,2026-04-04T03:15:00+00:00,2026-04-04T04:14:00+00:00,Shanghai Pudong International,PVG,ZSPD,9.0,2026-04-04T15:30:00+00:00,,Emirates,EK,UAE,302,EK302,UAE302
DXB,2026-04-04,active,Dubai,DXB,OMDB,14.0,2026-04-04T03:10:00+00:00,2026-04-04T03:55:00+00:00,Alama Iqbal International,LHE,OPLA,14.0,2026-04-04T07:20:00+00:00,,Emirates,EK,UAE,624,EK624,UAE624
DXB,2026-04-04,active,Dubai,DXB,OMDB,,2026-04-04T00:10:00+00:00,2026-04-04T00:49:00+00:00,Sialkot International,SKT,OPST,,2026-04-04T04:50:00+00:00,,flydubai,FZ,FDB,337,FZ337,FDB337
DXB,2026-04-04,active,Dubai,DXB,OMDB,,2026-04-04T00:10:00+00:00,2026-04-04T00:49:00+00:00,Sialkot International,SKT,OPST,,2026-04-04T04:50:00+00:00,,Emirates,EK,UAE,2114,EK2114,UAE2114
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T20:20:00+00:00,2026-04-05T20:35:00+00:00,Madras International (Meenambakkam),MAA,VOMM,,2026-04-06T02:15:00+00:00,,Air Arabia,G9,ABY,143,G9143,ABY143
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T16:40:00+00:00,2026-04-05T16:55:00+00:00,Borg el Arab,HBE,HEAX,,2026-04-05T19:35:00+00:00,,Air Arabia,G9,ABY,401,G9401,ABY401
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T20:20:00+00:00,2026-04-05T20:35:00+00:00,Madras International (Meenambakkam),MAA,VOMM,,2026-04-06T02:15:00+00:00,,Etihad Airways,EY,ETD,1416,EY1416,ETD1416
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T19:10:00+00:00,2026-04-05T19:13:00+00:00,Indira Gandhi International,DEL,VIDP,,2026-04-06T00:20:00+00:00,,IndiGo,6E,IGO,1406,6E1406,IGO1406
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T14:10:00+00:00,2026-04-05T14:31:00+00:00,Geneve-cointrin,GVA,LSGG,,2026-04-05T19:55:00+00:00,,Etihad Airways,EY,ETD,147,EY147,ETD147
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T14:10:00+00:00,2026-04-05T14:31:00+00:00,Geneve-cointrin,GVA,LSGG,,2026-04-05T19:55:00+00:00,,Air New Zealand,NZ,ANZ,4247,NZ4247,ANZ4247
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T14:10:00+00:00,2026-04-05T14:31:00+00:00,Geneve-cointrin,GVA,LSGG,,2026-04-05T19:55:00+00:00,,Gulf Air,GF,GFA,5103,GF5103,GFA5103
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T13:55:00+00:00,2026-04-05T14:08:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T20:05:00+00:00,,Etihad Airways,EY,ETD,113,EY113,ETD113
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,,2026-04-05T13:55:00+00:00,2026-04-05T14:08:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T20:05:00+00:00,,Air Europa,UX,AEA,2724,UX2724,AEA2724
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,4.0,2026-04-05T13:55:00+00:00,2026-04-05T14:17:00+00:00,Manchester Airport,MAN,EGCC,4.0,2026-04-05T19:25:00+00:00,,Etihad Airways,EY,ETD,75,EY75,ETD75
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,4.0,2026-04-05T13:55:00+00:00,2026-04-05T14:17:00+00:00,Manchester Airport,MAN,EGCC,4.0,2026-04-05T19:25:00+00:00,,Air New Zealand,NZ,ANZ,4245,NZ4245,ANZ4245
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,7.0,2026-04-05T13:50:00+00:00,2026-04-05T14:25:00+00:00,Heathrow,LHR,EGLL,7.0,2026-04-05T19:20:00+00:00,,Etihad Airways,EY,ETD,67,EY67,ETD67
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,5.0,2026-04-05T09:05:00+00:00,2026-04-05T09:29:00+00:00,Hartsfield-jackson Atlanta International,ATL,KATL,5.0,2026-04-05T17:15:00+00:00,,Etihad Airways,EY,ETD,13,EY13,ETD13
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,12.0,2026-04-05T09:00:00+00:00,2026-04-05T09:23:00+00:00,Logan International,BOS,KBOS,12.0,2026-04-05T15:40:00+00:00,,Etihad Airways,EY,ETD,7,EY7,ETD7
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,9.0,2026-04-05T01:55:00+00:00,2026-04-05T02:12:00+00:00,Manchester Airport,MAN,EGCC,9.0,2026-04-05T07:25:00+00:00,,Etihad Airways,EY,ETD,77,EY77,ETD77
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,9.0,2026-04-05T01:55:00+00:00,2026-04-05T02:12:00+00:00,Manchester Airport,MAN,EGCC,9.0,2026-04-05T07:25:00+00:00,,Air New Zealand,NZ,ANZ,4285,NZ4285,ANZ4285
AUH,2026-04-05,active,Abu Dhabi International,AUH,OMAA,9.0,2026-04-05T01:55:00+00:00,2026-04-05T02:12:00+00:00,Manchester Airport,MAN,EGCC,9.0,2026-04-05T07:25:00+00:00,,Garuda Indonesia,GA,GIA,9050,GA9050,GIA9050
AUH,2026-04-04,active,Abu Dhabi International,AUH,OMAA,3.0,2026-04-04T02:40:00+00:00,2026-04-04T02:51:00+00:00,Peshawar,PEW,OPPS,3.0,2026-04-04T06:45:00+00:00,,Etihad Airways,EY,ETD,276,EY276,ETD276
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:37:00+00:00,Schiphol,AMS,EHAM,,2026-04-05T19:30:00+00:00,,IndiGo,6E,IGO,8056,6E8056,IGO8056
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:37:00+00:00,Schiphol,AMS,EHAM,,2026-04-05T19:30:00+00:00,,WestJet,WS,WJA,5200,WS5200,WJA5200
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:37:00+00:00,Schiphol,AMS,EHAM,,2026-04-05T19:30:00+00:00,,Virgin Atlantic,VS,VIR,7052,VS7052,VIR7052
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:37:00+00:00,Schiphol,AMS,EHAM,,2026-04-05T19:30:00+00:00,,Xiamen Airlines,MF,CXA,9641,MF9641,CXA9641
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:37:00+00:00,Schiphol,AMS,EHAM,,2026-04-05T19:30:00+00:00,,Kenya Airways,KQ,KQA,1012,KQ1012,KQA1012
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:10:00+00:00,2026-04-05T17:37:00+00:00,Schiphol,AMS,EHAM,,2026-04-05T19:30:00+00:00,,Garuda Indonesia,GA,GIA,9003,GA9003,GIA9003
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:35:00+00:00,2026-04-05T17:10:00+00:00,Lisbon Portela,LIS,LPPT,,2026-04-05T19:25:00+00:00,,United Airlines,UA,UAL,6886,UA6886,UAL6886
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:35:00+00:00,2026-04-05T17:10:00+00:00,Lisbon Portela,LIS,LPPT,,2026-04-05T19:25:00+00:00,,Singapore Airlines,SQ,SIA,2797,SQ2797,SIA2797
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:35:00+00:00,2026-04-05T17:10:00+00:00,Lisbon Portela,LIS,LPPT,,2026-04-05T19:25:00+00:00,,Azores Airlines,S4,RZO,8049,S48049,RZO8049
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:35:00+00:00,2026-04-05T17:10:00+00:00,Lisbon Portela,LIS,LPPT,,2026-04-05T19:25:00+00:00,,EgyptAir,MS,MSR,9549,MS9549,MSR9549
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:35:00+00:00,2026-04-05T17:10:00+00:00,Lisbon Portela,LIS,LPPT,,2026-04-05T19:25:00+00:00,,Azul,AD,AZU,7306,AD7306,AZU7306
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:35:00+00:00,2026-04-05T17:10:00+00:00,Lisbon Portela,LIS,LPPT,,2026-04-05T19:25:00+00:00,,Air Canada,AC,ACA,2667,AC2667,ACA2667
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:30:00+00:00,2026-04-05T17:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:10:00+00:00,,United Airlines,UA,UAL,7775,UA7775,UAL7775
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:30:00+00:00,2026-04-05T17:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:10:00+00:00,,Saudia,SV,SVA,6799,SV6799,SVA6799
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:30:00+00:00,2026-04-05T17:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:10:00+00:00,,Icelandair,FI,ICE,6741,FI6741,ICE6741
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:30:00+00:00,2026-04-05T17:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,LIRF,,2026-04-05T20:10:00+00:00,,Aerolineas Argentinas,AR,ARG,7311,AR7311,ARG7311
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:20:00+00:00,2026-04-05T16:57:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T19:40:00+00:00,,Vueling,VY,VLG,9560,VY9560,VLG9560
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:20:00+00:00,2026-04-05T16:57:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T19:40:00+00:00,,Malaysia Airlines,MH,MAS,9704,MH9704,MAS9704
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:20:00+00:00,2026-04-05T16:57:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T19:40:00+00:00,,Japan Airlines,JL,JTL,7743,JL7743,JTL7743
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:20:00+00:00,2026-04-05T16:57:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T19:40:00+00:00,,Iberia,IB,IBE,3664,IB3664,IBE3664
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T16:20:00+00:00,2026-04-05T16:57:00+00:00,El Prat De Llobregat,BCN,LEBL,,2026-04-05T19:40:00+00:00,,American Airlines,AA,AAL,6820,AA6820,AAL6820
LHR,2026-04-05,active,Heathrow,LHR,EGLL,,2026-04-05T17:00:00+00:00,2026-04-05T17:16:00+00:00,Kastrup,CPH,EKCH,,2026-04-05T19:55:00+00:00,,WestJet,WS,WJA,5814,WS5814,WJA5814
