icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,mapped_airline
a423d7,DAL2511,United States,1774544986.0,1774544986,-77.6716,43.1253,,True,4.37,300.94,,,,,False,0,Delta Air Lines
a6b47c,DAL171,United States,1774544987.0,1774544987,-94.8661,47.6845,10972.8,False,195.34,329.45,0.0,,10866.12,,False,0,Delta Air Lines
3c6449,DLH336,Germany,1774544674.0,1774544674,14.3094,41.2478,2979.42,False,156.34,149.55,-8.45,,2842.26,1000.0,False,0,Lufthansa
3c6441,DLH33U,Germany,1774544978.0,1774544978,8.5642,50.0436,,True,11.83,250.31,,,,,False,0,Lufthansa
aaa4dc,UAL879,United States,1774544986.0,1774544986,-70.7395,43.9452,10363.2,False,227.11,220.04,0.0,,10233.66,2437.0,False,0,United Airlines
3c6443,DLH3YY,Germany,1774544757.0,1774544757,11.7941,48.3569,,True,10.29,174.38,,,,1000.0,False,0,Lufthansa
a423c4,DAL2427,United States,1774544985.0,1774544986,-98.1404,37.368,11582.4,False,208.46,285.75,0.0,,12024.36,3170.0,False,0,Delta Air Lines
3c644a,DLH1FF,Germany,1774544986.0,1774544986,8.4194,49.9084,2087.88,False,128.07,252.95,17.23,,2080.26,5036.0,False,0,Lufthansa
3c644b,DLH3WF,Germany,1774544986.0,1774544986,11.4488,48.8269,5974.08,False,197.86,338.97,17.23,,5783.58,1000.0,False,0,Lufthansa
4856c9,KLM7909,Kingdom of the Netherlands,1774544987.0,1774544987,4.4851,51.2063,3048.0,False,82.76,33.59,-0.33,,3040.38,5606.0,False,0,KLM
a0b81e,UAL530,United States,1774544981.0,1774544984,-110.4849,35.6069,10355.58,False,212.86,248.89,0.0,,10835.64,5662.0,False,0,United Airlines
adaee8,AAL2385,United States,1774544986.0,1774544986,-102.9104,32.0563,10058.4,False,240.95,84.24,0.0,,10568.94,,False,0,American Airlines
a0b81d,UAL2091,United States,1774544986.0,1774544986,-88.9917,42.4214,4358.64,False,230.04,99.53,-4.55,,4419.6,,False,0,United Airlines
a46c9a,UAL1720,United States,1774544986.0,1774544986,-95.3602,30.0678,1165.86,False,143.61,22.98,0.0,,1226.82,,False,0,United Airlines
a0b826,UAL1036,United States,1774544695.0,1774544695,-81.7544,26.5295,,True,1.8,278.44,,,,114.0,False,0,United Airlines
aaa590,UAL1505,United States,1774544982.0,1774544982,-112.2047,43.5886,10668.0,False,264.54,124.06,0.0,,10858.5,,False,0,United Airlines
aaa593,UAL1191,United States,1774544986.0,1774544986,-112.7979,36.7832,8839.2,False,259.06,70.27,0.0,,9220.2,3503.0,False,0,United Airlines
abc573,DAL2651,United States,1774544967.0,1774544972,-99.9141,43.0756,9753.6,False,197.77,259.51,0.0,,9982.2,,False,0,Delta Air Lines
a9bf4b,DAL329,United States,1774544985.0,1774544986,-113.5591,33.6247,10972.8,False,231.51,285.33,0.0,,11460.48,6077.0,False,0,Delta Air Lines
a0681c,AAL2411,United States,1774544986.0,1774544986,-119.6016,35.5662,8839.2,False,233.75,130.98,0.0,,9182.1,,False,0,American Airlines
a0b801,UAL1856,United States,1774544986.0,1774544986,-78.9788,41.6298,10660.38,False,285.56,98.5,0.0,,10820.4,3561.0,False,0,United Airlines
a939e8,DAL1970,United States,1774544986.0,1774544986,-64.9967,17.2034,11887.2,False,247.57,142.34,0.0,,12466.32,,False,0,Delta Air Lines
a0b867,UAL2124,United States,1774544986.0,1774544986,-88.3095,41.9643,1958.34,False,134.79,89.56,-7.48,,1927.86,6212.0,False,0,United Airlines
a0b866,UAL534,United States,1774544986.0,1774544986,-81.4244,27.2676,8511.54,False,230.11,332.29,4.55,,8884.92,7074.0,False,0,United Airlines
a0b86c,UAL1653,United States,1774544975.0,1774544975,-87.9182,41.99,,True,9.77,270.0,,,,,False,0,United Airlines
acf89f,DAL931,United States,1774544986.0,1774544987,-89.6124,38.3528,10363.2,False,217.44,344.35,0.0,,10721.34,5720.0,False,0,Delta Air Lines
a35eb0,AAL540,United States,1774544887.0,1774544887,-87.9267,41.9572,251.46,False,71.52,89.18,-4.88,,335.28,3216.0,False,0,American Airlines
a84f35,CXK641,United States,1774544986.0,1774544986,-111.6024,32.4662,1950.72,False,57.89,312.48,0.98,,1996.44,,False,0,Cathay Pacific
a31829,AAY849,United States,1774544986.0,1774544986,-87.59,34.5399,10668.0,False,254.12,146.31,0.0,,11071.86,3652.0,False,0,American Airlines
a0b846,UAL1548,United States,1774544985.0,1774544985,-104.0325,39.1956,5920.74,False,182.26,311.34,-9.43,,6179.82,2546.0,False,0,United Airlines
a0b841,UAL1409,United States,1774544986.0,1774544986,-98.5531,35.1326,10972.8,False,206.88,308.44,0.0,,11468.1,6760.0,False,0,United Airlines
a0b840,UAL1865,United States,1774544986.0,1774544987,-104.4777,39.4971,3169.92,False,122.65,332.25,-4.88,,3268.98,2143.0,False,0,United Airlines
a0b849,UAL2354,United States,1774544986.0,1774544986,-91.2966,35.4254,10066.02,False,260.77,110.44,0.0,,10515.6,3276.0,False,0,United Airlines
aa8a07,UAL1734,United States,1774544986.0,1774544986,-106.0174,34.3823,10363.2,False,225.24,266.46,0.0,,10843.26,6542.0,False,0,United Airlines
400804,BAW697,United Kingdom,1774544986.0,1774544986,8.4321,50.8732,11574.78,False,219.76,280.52,0.33,,11376.66,601.0,False,0,British Airways
a53207,AAL2214,United States,1774544986.0,1774544986,-101.1422,35.245,10363.2,False,217.13,268.91,-0.33,,10850.88,2206.0,False,0,American Airlines
a1d87a,AAY454,United States,1774544986.0,1774544986,-113.5584,36.2744,8100.06,False,244.74,81.9,5.2,,8458.2,7674.0,False,0,American Airlines
a0a54d,UAL202,United States,1774544986.0,1774544986,-107.6296,36.091,11574.78,False,221.41,251.86,0.0,,12070.08,1716.0,False,0,United Airlines
485789,KLM639,Kingdom of the Netherlands,1774544985.0,1774544985,-106.3418,52.1448,10972.8,False,235.89,205.17,0.0,,10553.7,,False,0,KLM
a0b889,UAL1520,United States,1774544986.0,1774544986,-88.8638,32.951,10347.96,False,223.04,301.42,0.0,,10820.4,1242.0,False,0,United Airlines
4006c0,BAW7TG,United Kingdom,1774544985.0,1774544985,-13.2129,52.89,10789.92,False,217.47,276.52,4.88,,10965.18,7644.0,False,0,British Airways
ab8862,DAL109,United States,1774544985.0,1774544986,-75.4903,36.9094,10972.8,False,218.7,268.65,0.0,,11231.88,,False,0,Delta Air Lines
a0b88f,UAL660,United States,1774544986.0,1774544986,-110.9602,35.0997,10363.2,False,214.8,252.87,0.0,,10835.64,,False,0,United Airlines
a0b88a,UAL2494,United States,1774544986.0,1774544986,-83.2045,31.0961,10363.2,False,227.08,337.91,0.0,,10797.54,2321.0,False,0,United Airlines
a23eed,CXK1089,United States,1774544701.0,1774544701,-89.7862,35.0036,213.36,False,38.86,186.84,-4.23,,220.98,,False,0,Cathay Pacific
acf849,AAL3332,United States,1774544986.0,1774544986,-97.4544,33.2737,2301.24,False,140.44,107.04,-7.15,,2407.92,2142.0,False,0,American Airlines
ab8880,AAL1253,United States,1774544987.0,1774544987,-87.9349,42.102,1577.34,False,140.9,319.74,0.0,,1516.38,,False,0,American Airlines
a2e585,AAY1568,United States,1774544986.0,1774544986,-83.6019,32.5862,10972.8,False,219.06,344.33,0.0,,11391.9,3645.0,False,0,American Airlines
3991e5,AFR34MD,France,1774544986.0,1774544986,-3.9095,48.6256,1965.96,False,135.93,272.39,-8.13,,2095.5,1000.0,False,0,Air France
a30596,AAY2034,United States,1774544986.0,1774544986,-82.0711,32.6616,10363.2,False,235.15,172.33,0.0,,10767.06,6631.0,False,0,American Airlines
ad185a,AAL363,United States,1774544757.0,1774544757,-86.2651,17.3093,11277.6,False,196.52,214.98,0.0,,11856.72,,False,0,American Airlines
acf84e,DAL441,United States,1774544986.0,1774544986,-84.9207,33.2558,4297.68,False,198.15,47.95,-13.98,,4511.04,3242.0,False,0,Delta Air Lines
ac8217,DAL1846,United States,1774544986.0,1774544986,-89.3644,27.7606,10363.2,False,232.69,347.75,0.0,,10828.02,,False,0,Delta Air Lines
a0428a,AAL179,United States,1774544986.0,1774544986,-102.9288,38.2151,10957.56,False,197.39,275.38,0.0,,11369.04,1204.0,False,0,American Airlines
a16273,DAL405,United States,1774544986.0,1774544986,-92.3725,43.8132,11285.22,False,281.46,99.26,0.0,,11460.48,,False,0,Delta Air Lines
a89234,UAL925,United States,1774544987.0,1774544987,-6.378,52.5459,10980.42,False,204.67,289.07,0.0,,11109.96,5147.0,False,0,United Airlines
ad03c4,DAL409,United States,1774544985.0,1774544986,-84.6102,33.6751,2263.14,False,140.54,281.19,16.58,,2362.2,,False,0,Delta Air Lines
a0b7b8,UAL414,United States,1774544986.0,1774544986,-85.9463,40.0503,9761.22,False,206.06,266.99,0.33,,10066.02,7363.0,False,0,United Airlines
ad4c2a,AAL3189,United States,1774544982.0,1774544985,-77.6912,29.2824,10972.8,False,250.79,177.41,0.0,,11353.8,,False,0,American Airlines
a6c88e,AAL3060,United States,1774544984.0,1774544985,-80.0187,26.8075,2324.1,False,147.39,288.31,12.68,,2438.4,,False,0,American Airlines
a187ba,AAL425,United States,1774544958.0,1774544958,-111.7203,38.0688,10355.58,False,206.29,277.02,0.65,,10774.68,,False,0,American Airlines
3c6523,LHX4NX,Germany,1774544680.0,1774544680,-1.7432,52.454,,True,11.83,118.12,,,,6660.0,False,0,Lufthansa
3c6522,LHX3AV,Germany,1774544867.0,1774544867,-6.2802,53.4236,,True,7.2,92.81,,,,6667.0,False,0,Lufthansa
3c6521,LHX6AA,Germany,1774544986.0,1774544986,8.935,49.9365,11590.02,False,222.73,293.84,0.0,,11391.9,6656.0,False,0,Lufthansa
151db1,AFL278,Russian Federation,1774544940.0,1774544948,49.9535,53.1317,10058.4,False,27.57,53.34,0.0,,9098.28,,False,0,Air France
86d94a,ANA814,Japan,1774544986.0,1774544986,121.0313,24.4197,12489.18,False,283.03,50.09,-0.33,,13129.26,,False,0,ANA
a5a878,AAL1024,United States,1774544984.0,1774544984,-110.9671,35.0262,10050.78,False,253.16,75.77,0.0,,10546.08,3022.0,True,0,American Airlines
a7851c,DAL663,United States,1774544985.0,1774544986,-106.7354,39.1209,9753.6,False,205.14,283.34,0.0,,10126.98,5770.0,False,0,Delta Air Lines
a66576,DAL1961,United States,1774544986.0,1774544987,-73.6086,40.4452,2705.1,False,153.11,143.75,10.08,,2712.72,,False,0,Delta Air Lines
a0b7d8,UAL1659,United States,1774544986.0,1774544986,-89.7836,35.867,10378.44,False,243.05,190.86,0.0,,10812.78,1305.0,False,0,United Airlines
a79898,DAL2226,United States,1774544974.0,1774544974,-81.7534,26.5312,,True,6.69,194.06,,,,705.0,False,0,Delta Air Lines
a0b7bb,UAL1941,United States,1774544986.0,1774544986,-89.4778,41.246,6736.08,False,228.1,44.36,-12.03,,6934.2,1702.0,False,0,United Airlines
a5325b,DAL183,United States,1774544864.0,1774544864,-73.7758,40.6321,,True,0.0,300.94,,,,,False,0,Delta Air Lines
a08a1a,AAL1601,United States,1774544922.0,1774544922,-88.5502,24.0602,9753.6,False,244.46,290.19,0.0,,10187.94,,False,0,American Airlines
acd0cf,DAL2577,United States,1774544987.0,1774544987,-74.3658,41.1546,4587.24,False,206.37,1.57,5.53,,4640.58,,False,0,Delta Air Lines
86d90e,JAL727,Japan,1774544985.0,1774544986,128.5945,28.6235,12192.0,False,211.54,222.54,0.0,,12679.68,,False,0,Japan Airlines
a797b4,DAL807,United States,1774544986.0,1774544986,-82.8455,38.0438,9753.6,False,224.11,249.86,0.0,,10073.64,4042.0,False,0,Delta Air Lines
a08a6b,DAL803,United States,1774544986.0,1774544986,-119.3985,45.5484,10363.2,False,272.11,121.71,5.85,,10363.2,,False,0,Delta Air Lines
ad18b0,DAL2471,United States,1774544853.0,1774544853,-84.4404,33.644,,True,8.23,182.81,,,,7220.0,False,0,Delta Air Lines
a46d47,UAL1228,United States,1774544986.0,1774544986,-97.2108,39.9868,10058.4,False,261.38,86.28,0.0,,10393.68,,False,0,United Airlines
40097f,BAW514,United Kingdom,1774544986.0,1774544986,-7.6102,37.664,4602.48,False,165.14,180.36,-3.9,,4792.98,2237.0,False,0,British Airways
a8e29c,DAL406,United States,1774544986.0,1774544986,-96.8261,37.4309,10972.8,False,215.16,297.79,0.0,,11399.52,3363.0,False,0,Delta Air Lines
a437da,DAL1511,United States,1774544986.0,1774544986,-81.231,28.4949,944.88,False,123.49,54.32,7.8,,1005.84,,False,0,Delta Air Lines
ab0e53,AAY3479,United States,1774544986.0,1774544986,-82.5274,29.1313,11887.2,False,237.68,179.75,0.0,,12329.16,1511.0,False,0,American Airlines
400980,BAW782F,United Kingdom,1774544985.0,1774544986,6.4827,55.8771,11277.6,False,212.36,50.6,-0.33,,11102.34,6215.0,False,0,British Airways
a0b7fe,UAL294,United States,1774544986.0,1774544986,-106.8917,34.2965,10355.58,False,222.72,197.89,-0.33,,10873.74,3227.0,False,0,United Airlines
a0b7fb,UAL1996,United States,1774544963.0,1774544967,-77.7343,26.7993,10660.38,False,238.36,122.22,0.33,,11064.24,42.0,True,0,United Airlines
aaa5d4,UAL1310,United States,1774544857.0,1774544857,-87.9081,41.9728,,True,4.89,343.12,,,,,False,0,United Airlines
a46d95,UAL1852,United States,1774544985.0,1774544986,-95.2613,30.0925,1973.58,False,119.35,90.0,-9.43,,2065.02,7716.0,False,0,United Airlines
a8e24d,UAL1587,United States,1774544986.0,1774544986,-77.441,38.9409,,True,5.4,90.0,,,,,False,0,United Airlines
ac2e74,UAL652,United States,1774544986.0,1774544986,-98.3939,39.4639,11269.98,False,260.78,94.98,0.0,,11643.36,4456.0,False,0,United Airlines
a11fa3,UAL1783,United States,1774544985.0,1774544986,-103.4522,41.0683,8839.2,False,272.86,63.82,0.0,,9121.14,2450.0,False,0,United Airlines
84118c,JAL12,Japan,1774544985.0,1774544985,-115.5795,44.8654,11277.6,False,292.18,122.12,0.0,,11369.04,,False,0,Japan Airlines
392ae6,AFR87GP,France,1774544986.0,1774544986,4.0535,45.5378,9456.42,False,286.89,147.82,-0.33,,9372.6,1000.0,False,0,Air France
392ae7,AFR48SJ,France,1774544963.0,1774544967,8.7356,45.6227,281.94,False,63.87,349.32,-3.58,,289.56,1000.0,False,0,Air France
392ae8,AFR79TT,France,1774544986.0,1774544986,4.797,44.4764,7894.32,False,258.6,153.28,-4.88,,7787.64,1000.0,False,0,Air France
392af3,AFR1100,France,1774544986.0,1774544986,0.9941,46.3723,11277.6,False,269.17,208.92,0.33,,11315.7,1000.0,False,0,Air France
392af1,AFR59LH,France,1774544986.0,1774544986,-4.1711,36.7209,4008.12,False,178.15,17.65,6.5,,4152.9,,False,0,Air France
a8e247,DAL366,United States,1774544985.0,1774544985,-86.2057,33.6862,8214.36,False,235.1,270.0,6.5,,8557.26,3366.0,False,0,Delta Air Lines
392aec,AFR97CH,France,1774544985.0,1774544985,-8.9515,39.248,6332.22,False,234.45,205.89,-5.85,,6598.92,7637.0,False,0,Air France
a46d4a,UAL2263,United States,1774544986.0,1774544986,-81.8896,27.4411,6644.64,False,229.59,342.66,7.48,,6934.2,3314.0,False,0,United Airlines
ace5bb,DAL1644,United States,1774544986.0,1774544986,-81.0809,35.1369,1752.6,False,136.87,284.14,12.68,,1790.7,,False,0,Delta Air Lines
392aed,AFR1277,France,1774544963.0,1774544981,-7.4529,33.2198,8679.18,False,241.75,20.56,7.48,,8808.72,6475.0,False,0,Air France
392aee,AFR88AH,France,1774544985.0,1774544986,-6.2484,34.7326,10675.62,False,240.81,224.83,0.33,,10873.74,7631.0,False,0,Air France
a05646,UAL882,United States,1774544986.0,1774544986,-125.3282,48.6261,10668.0,False,300.49,97.58,0.0,,10439.4,,False,0,United Airlines
86d9f4,ANA113,Japan,1774544986.0,1774544987,-96.6278,32.8273,10363.2,False,240.13,342.03,-0.33,,10873.74,7226.0,False,0,ANA
a09cad,AAL492,United States,1774544986.0,1774544986,-84.0938,32.1354,10668.0,False,247.19,169.2,0.0,,11094.72,2061.0,False,0,American Airlines
ab6394,AAL2762,United States,1774544986.0,1774544986,-88.877,30.9471,10812.78,False,223.51,267.36,6.18,,11231.88,2217.0,False,0,American Airlines
a33a93,AAY2907,United States,1774544986.0,1774544986,-80.7075,36.8878,10980.42,False,251.63,178.71,-0.33,,11308.08,3503.0,False,0,American Airlines
aa55ee,AAL1557,United States,1774544986.0,1774544986,-82.8075,28.276,1981.2,False,140.48,88.74,-8.13,,2095.5,4042.0,False,0,American Airlines
a544ee,DAL257,United States,1774544986.0,1774544986,-64.4706,49.6982,11277.6,False,219.8,220.06,0.0,,10751.82,,False,0,Delta Air Lines
40093f,BAW99C,United Kingdom,1774544845.0,1774544848,-0.4288,51.465,-22.86,False,61.74,269.52,-3.25,,106.68,4113.0,False,0,British Airways
a03038,DAL2536,United States,1774544986.0,1774544987,-81.2321,29.0548,10066.02,False,222.62,340.14,0.0,,10477.5,3106.0,False,0,Delta Air Lines
a09cfe,DAL2970,United States,1774544986.0,1774544986,-93.639,44.4031,6164.58,False,148.68,210.11,14.96,,6217.92,,False,0,Delta Air Lines
a11fda,CXK143,United States,1774544752.0,1774544752,-90.634,38.6619,190.5,False,34.21,257.85,-2.6,,137.16,,False,0,Cathay Pacific
a771af,AAL2915,United States,1774544986.0,1774544986,-81.0622,34.784,3802.38,False,181.52,188.47,11.7,,3939.54,1114.0,False,0,American Airlines
a0566a,UAL2679,United States,1774544986.0,1774544987,-97.3297,34.1846,11582.4,False,233.2,259.71,0.0,,12092.94,2625.0,False,0,United Airlines
a39017,DAL1294,United States,1774544986.0,1774544986,-83.9354,41.1786,6431.28,False,222.94,206.15,3.58,,6553.2,,False,0,Delta Air Lines
aaffaa,AAL2651,United States,1774544986.0,1774544986,-107.8335,36.8875,9456.42,False,272.73,60.63,-0.33,,9867.9,,False,0,American Airlines
a2f996,TKR101,United States,1774544987.0,1774544987,-84.7929,35.0393,2476.5,False,158.26,55.33,-25.36,,2583.18,,False,0,Turkish Airlines
a54650,UAL355,United States,1774544986.0,1774544986,-94.247,38.2406,10904.22,False,256.68,99.58,3.25,,11308.08,3516.0,False,0,United Airlines
4007f4,BAW198,United Kingdom,1774544987.0,1774544987,5.6642,50.8715,11582.4,False,232.48,290.6,0.0,,11475.72,3575.0,False,0,British Airways
a1c66a,UAL1158,United States,1774544963.0,1774544963,-122.3361,33.6726,10363.2,False,243.18,277.17,0.0,,10767.06,,False,0,United Airlines
a46cc1,UAL2624,United States,1774544986.0,1774544986,-80.4363,33.0318,10668.0,False,219.25,26.63,0.0,,11049.0,6062.0,False,0,United Airlines
151d8b,AFL401,Russian Federation,1774544767.0,1774544986,30.9571,34.4875,10363.2,False,195.95,356.09,0.0,,10340.34,7370.0,False,0,Air France
4baac9,THY1PH,Turkey,1774544986.0,1774544986,7.538,47.3794,3230.88,False,155.25,140.24,16.26,,3185.16,6733.0,False,0,Turkish Airlines
4baad5,THY4TU,Turkey,1774544893.0,1774544893,5.2093,43.4429,,True,2.83,115.31,,,,5325.0,False,0,Turkish Airlines
4baad9,THY9YH,Turkey,1774544986.0,1774544986,2.5944,41.2262,11582.4,False,240.16,102.37,0.33,,11643.36,1454.0,False,0,Turkish Airlines
ab1ffe,DAL2052,United States,1774544985.0,1774544986,-79.3684,35.822,4259.58,False,172.95,268.12,12.03,,4396.74,,False,0,Delta Air Lines
48455e,KLM862,Kingdom of the Netherlands,1774544986.0,1774544986,4.7719,62.0457,10668.0,False,277.48,171.9,0.0,,10431.78,,False,0,KLM
4baace,THY354,Turkey,1774544985.0,1774544986,43.6284,40.8124,10668.0,False,247.52,57.99,0.33,,10645.14,5164.0,False,0,Turkish Airlines
484559,KLM1960,Kingdom of the Netherlands,1774544986.0,1774544987,13.7456,50.1218,12496.8,False,231.65,298.96,0.0,,12275.82,1000.0,False,0,KLM
abc649,AAL2925,United States,1774544987.0,1774544987,-75.7114,40.791,3970.02,False,203.68,108.25,0.0,,4000.5,2374.0,False,0,American Airlines
484558,KLM26Y,Kingdom of the Netherlands,1774544986.0,1774544986,7.6411,52.0248,10408.92,False,209.41,295.31,-4.88,,10172.7,1000.0,False,0,KLM
a8e1cc,DAL466,United States,1774544985.0,1774544986,-103.7844,35.1317,10972.8,False,213.52,269.17,0.0,,11460.48,3354.0,False,0,Delta Air Lines
484555,KLM54G,Kingdom of the Netherlands,1774544986.0,1774544986,12.0756,42.1103,3657.6,False,176.18,349.74,-0.33,,3467.1,,False,0,KLM
484557,KLM60Q,Kingdom of the Netherlands,1774544985.0,1774544986,7.5336,54.157,10363.2,False,261.66,216.28,0.0,,10119.36,1000.0,False,0,KLM
484556,KLM72C,Kingdom of the Netherlands,1774544986.0,1774544986,4.6521,44.7398,11338.56,False,197.49,352.97,7.15,,11231.88,1000.0,False,0,KLM
ace60c,DAL2980,United States,1774544986.0,1774544986,-121.4745,38.3999,10972.8,False,250.35,357.06,0.0,,11308.08,,False,0,Delta Air Lines
abc651,DAL51,United States,1774544985.0,1774544986,-94.1724,64.1333,11582.4,False,251.11,215.58,0.0,,10660.38,,False,0,Delta Air Lines
485870,KLM1246,Kingdom of the Netherlands,1774544986.0,1774544986,15.3657,58.2751,3611.88,False,150.88,195.22,16.91,,3474.72,,False,0,KLM
485876,KLM1857,Kingdom of the Netherlands,1774544856.0,1774544856,4.7116,52.329,,True,3.6,222.19,,,,,False,0,KLM
ab766a,DAL1506,United States,1774544987.0,1774544987,-82.6066,30.8835,10668.0,False,226.02,10.49,0.0,,11087.1,7175.0,False,0,Delta Air Lines
aa6914,AAL281P,United States,1774544986.0,1774544986,-115.7034,46.1319,9144.0,False,205.18,310.12,0.0,,9105.9,,False,0,American Airlines
a40027,AAL2645,United States,1774544984.0,1774544985,-102.806,34.5087,11277.6,False,251.3,97.77,0.0,,11780.52,,False,0,American Airlines
ad1986,AAL1887,United States,1774544986.0,1774544986,-83.6848,27.3361,11277.6,False,233.81,115.27,0.0,,11734.8,3041.0,False,0,American Airlines
acd329,CXK459,United States,1774544829.0,1774544829,-119.2969,34.4208,1363.98,False,53.5,313.05,1.3,,1386.84,,False,0,Cathay Pacific
a46ce1,UAL506,United States,1774544986.0,1774544986,-102.5359,40.2182,8846.82,False,248.7,78.67,2.6,,9174.48,,False,0,United Airlines
aa8a83,AAL123,United States,1774544986.0,1774544986,-101.8839,32.3582,10972.8,False,237.45,265.28,0.0,,11513.82,3634.0,False,0,American Airlines
ad5fef,DAL3052,United States,1774544985.0,1774544986,-84.4029,33.6496,274.32,False,74.59,270.0,-3.9,,320.04,5257.0,False,0,Delta Air Lines
acf975,AAL340,United States,1774544980.0,1774544980,-83.2199,14.2111,10972.8,False,246.79,18.47,0.0,,11597.64,,False,0,American Airlines
a7d673,DAL1090,United States,1774544985.0,1774544986,-117.3631,44.7889,9753.6,False,184.5,309.68,0.0,,9829.8,,False,0,Delta Air Lines
